sku,produto_site,categoria,preco_venda_brl,custo_alvo_brl,margem_alvo,fornecedor,link_busca_fornecedor,busca_alternativa,status,observacoes,foto_url
MLA-AE-060-EXTENSAO-E,Extensão Elétrica， Extensor de Tomada， Extensao Elétrica， Coibeu， Filtro de Linha Brasileiro， Brasil sem Imposto， Extençao,Brasil,103.58,51.79,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005012287238669.html?pvid=bf242767-53ab-4cee-8b8c-5f23b4a112e1&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000057982008629%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2060%2C93%21R%24%2051%2C79%21%21%2160.93%2151.79%21%40210328d417817019815863770ed961%2112000057982008629%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005012287238669.html?pvid=bf242767-53ab-4cee-8b8c-5f23b4a112e1&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000057982008629%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2060%2C93%21R%24%2051%2C79%21%21%2160.93%2151.79%21%40210328d417817019815863770ed961%2112000057982008629%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S42549fa24a2e416e875ae91c17a787c12.jpg_220x220q75.jpg_.webp
MLA-AE-061-JOELHEIRAS,"Joelheiras de compressão,apoio conjunto,Futebol ciclismo joelho panturrilha mangas，Alivia a dor no joelho，Bainha de pressão",Brasil,47.68,23.84,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005009778663378.html?pvid=cb21a9a8-64e8-4dd5-ad0a-16d71a8c1a0c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000053100214508%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2034%2C27%21R%24%2023%2C84%21%21%2134.27%2123.84%21%40210328d417817019819243787ed961%2112000053100214508%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209547951&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005009778663378.html?pvid=cb21a9a8-64e8-4dd5-ad0a-16d71a8c1a0c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000053100214508%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2034%2C27%21R%24%2023%2C84%21%21%2134.27%2123.84%21%40210328d417817019819243787ed961%2112000053100214508%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209547951&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/Sb6306ef12b104a359a1956111746709db.png_220x220.png_.webp
MLA-AE-062-3-PARES-JO,"3 Pares，Joelheiras masculinas，Adequado para jogar futebol, correr, andar de bicicleta，Apoio conjunto，Alivia a dor no joelho",Brasil,67.16,33.58,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005009784506307.html?pvid=cb21a9a8-64e8-4dd5-ad0a-16d71a8c1a0c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000053104315101%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2047%2C59%21R%24%2033%2C58%21%21%2147.59%2133.58%21%40210328d417817019819243787ed961%2112000053104315101%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209558309&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005009784506307.html?pvid=cb21a9a8-64e8-4dd5-ad0a-16d71a8c1a0c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000053104315101%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2047%2C59%21R%24%2033%2C58%21%21%2147.59%2133.58%21%40210328d417817019819243787ed961%2112000053104315101%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209558309&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S438bbdea0738417a8ff59ffa3f34af05T.jpg_220x220q75.jpg_.webp
MLA-AE-063-TRUSTFIRE-,Trustfire gm23 lanterna tática led 800lm usb recarregável luzes de liberação rápida para gl & 20mm picatinny ferroviário tauru tx2,Brasil,287.82,143.91,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005005573926199.html?pvid=cb21a9a8-64e8-4dd5-ad0a-16d71a8c1a0c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000033605948297%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20336%2C40%21R%24%20143%2C91%21%21%2161.41%2126.27%21%40210328d417817019819243787ed961%2112000033605948297%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209527389&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005005573926199.html?pvid=cb21a9a8-64e8-4dd5-ad0a-16d71a8c1a0c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000033605948297%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20336%2C40%21R%24%20143%2C91%21%21%2161.41%2126.27%21%40210328d417817019819243787ed961%2112000033605948297%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209527389&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S00933a20a5ce4d9ea66856197beae9b2l.jpg_220x220q75.jpg_.webp
MLA-AE-064-BRINQUEDO-,Brinquedo Automático para Gatos - Bola Interativa com Sensor de Movimento e Cauda Falsa Recarregável,Brasil,59.80,29.90,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005011762627206.html?pvid=cb21a9a8-64e8-4dd5-ad0a-16d71a8c1a0c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000056469071153%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2044%2C62%21R%24%2029%2C90%21%21%2144.62%2129.90%21%40210328d417817019819243787ed961%2112000056469071153%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005011762627206.html?pvid=cb21a9a8-64e8-4dd5-ad0a-16d71a8c1a0c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000056469071153%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2044%2C62%21R%24%2029%2C90%21%21%2144.62%2129.90%21%40210328d417817019819243787ed961%2112000056469071153%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/Seec8c59f460a41a8a480bc09b0d33e51R.png_220x220.png_.webp
MLA-AE-065-CAMERA-DE-,"Câmera de segurança P2 WiFi PTZ com rastreamento automático, câmera de rede sem fio com duas lentes, câmera CCTV iCsee",Brasil,217.20,108.60,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005012056351611.html?pvid=cb21a9a8-64e8-4dd5-ad0a-16d71a8c1a0c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000057413536701%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20420%2C00%21R%24%20108%2C60%21%21%21420.00%21108.60%21%40210328d417817019819243787ed961%2112000057413536701%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209317414&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005012056351611.html?pvid=cb21a9a8-64e8-4dd5-ad0a-16d71a8c1a0c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000057413536701%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20420%2C00%21R%24%20108%2C60%21%21%21420.00%21108.60%21%40210328d417817019819243787ed961%2112000057413536701%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209317414&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S580f5ab9c3854e3a93fe6d79a5419d116.jpg_220x220q75.jpg_.webp
MLA-AE-066-PLACA-MAE-,"Placa-mãe MACHINIST X99 PR9 com suporte TPM2.0 para processadores Xeon E5 V3/V4 LGA 2011-3, memória RAM DDR4 de quatro canais e SNVME/SATA M.2.",Brasil,607.28,303.64,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005009444408314.html?pvid=cb21a9a8-64e8-4dd5-ad0a-16d71a8c1a0c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000049206856245%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20542%2C26%21R%24%20303%2C64%21%21%2198.99%2155.43%21%40210328d417817019819243787ed961%2112000049206856245%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005009444408314.html?pvid=cb21a9a8-64e8-4dd5-ad0a-16d71a8c1a0c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000049206856245%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20542%2C26%21R%24%20303%2C64%21%21%2198.99%2155.43%21%40210328d417817019819243787ed961%2112000049206856245%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/Sde7a3be01b324d17a5707d123358cc40j.jpg_220x220q75.jpg_.webp
MLA-AE-067-TB2PRO-INF,Tb2pro inflador de pneus de bicicleta mini bomba tela led 120psi bateria recarregável ciclismo acessórios da bicicleta pequena bomba para bola esportiva,Brasil,350.26,175.13,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005007824804804.html?pvid=cb21a9a8-64e8-4dd5-ad0a-16d71a8c1a0c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000044330468133%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20448%2C09%21R%24%20175%2C13%21%21%2181.80%2131.97%21%40210328d417817019819243787ed961%2112000044330468133%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209527389&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005007824804804.html?pvid=cb21a9a8-64e8-4dd5-ad0a-16d71a8c1a0c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000044330468133%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20448%2C09%21R%24%20175%2C13%21%21%2181.80%2131.97%21%40210328d417817019819243787ed961%2112000044330468133%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209527389&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S82a1e6fbbeea4ca3a72836f2a3e7bf80d.jpg_220x220q75.jpg_.webp
MLA-AE-068-PULSEIRA-E,"Pulseira Esportiva de Silicone Original para Samsung Galaxy Watch 7/FE/6/5 Pro/Classic 44mm 40mm, Correia de Substituição para Smartwatch",Brasil,50.72,25.36,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005011709264104.html?pvid=a4d2f129-5721-4bd7-8d17-3de1943e322c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000056308921961%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2042%2C27%21R%24%2025%2C36%21%21%2142.27%2125.36%21%40210328d417817019822833799ed961%2112000056308921961%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005011709264104.html?pvid=a4d2f129-5721-4bd7-8d17-3de1943e322c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000056308921961%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2042%2C27%21R%24%2025%2C36%21%21%2142.27%2125.36%21%40210328d417817019822833799ed961%2112000056308921961%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S1e0310c52b7e4ea28f0526bdb4da5c7fq.jpg_220x220q75.jpg_.webp
MLA-AE-069-FNIRSI-HRM,FNIRSI HRM-10 Testador de resistência interna de tensão da bateria 18650 Testador de capacitor de bateria de carro de chumbo de lítio ac ácido de alta precisão,Brasil,339.08,169.54,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005007138201986.html?pvid=a4d2f129-5721-4bd7-8d17-3de1943e322c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000052942098340%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20417%2C85%21R%24%20169%2C54%21%21%2176.28%2130.95%21%40210328d417817019822833799ed961%2112000052942098340%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209527389&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005007138201986.html?pvid=a4d2f129-5721-4bd7-8d17-3de1943e322c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000052942098340%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20417%2C85%21R%24%20169%2C54%21%21%2176.28%2130.95%21%40210328d417817019822833799ed961%2112000052942098340%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209527389&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S287d61f3a5ed4fa0bd556d6cd9096afbM.jpg_220x220q75.jpg_.webp
MLA-AE-070-3-PARES-ME,"3 Pares，Meias esportivas antiderrapantes coloridas，Meia de futebol elástica de cano médio，Poliamida，Ciclismo, corrida",Brasil,71.42,35.71,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005009185426025.html?pvid=a4d2f129-5721-4bd7-8d17-3de1943e322c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000051589476727%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2055%2C52%21R%24%2035%2C71%21%21%2155.52%2135.71%21%40210328d417817019822833799ed961%2112000051589476727%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209547951&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005009185426025.html?pvid=a4d2f129-5721-4bd7-8d17-3de1943e322c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000051589476727%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2055%2C52%21R%24%2035%2C71%21%21%2155.52%2135.71%21%40210328d417817019822833799ed961%2112000051589476727%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894%3BpisId%3A5000000209547951&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/Sd27c1133f0654f8aadabf0afa595e8ccb.jpg_220x220q75.jpg_.webp
MLA-AE-071-CAMERA-DE-,Câmera de rede sem fio com lâmpada E27 Câmera inteligente para casa ao ar livre à prova d'água com áudio bidirecional icsee,Brasil,176.40,88.20,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005010572970757.html?pvid=a4d2f129-5721-4bd7-8d17-3de1943e322c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000052887060506%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2098%2C00%21R%24%2088%2C20%21%21%2198.00%2188.20%21%40210328d417817019822833799ed961%2112000052887060506%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005010572970757.html?pvid=a4d2f129-5721-4bd7-8d17-3de1943e322c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000052887060506%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2098%2C00%21R%24%2088%2C20%21%21%2198.00%2188.20%21%40210328d417817019822833799ed961%2112000052887060506%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/Sc0719c3527754d7e87347da6cb308e2dR.jpg_220x220q75.jpg_.webp
MLA-AE-072-BATERIA-NO,Bateria NOHON para Xiaomi Redmi Note 9S 10 9 8 7 Pro Mi 9 Lite 8 SE 9T Mix 4 Bateria BN57 BN55 BN53 BM4Y BM4J BM3L BM4E BM4F BN4A,Brasil,259.98,129.99,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005010066003610.html?pvid=a4d2f129-5721-4bd7-8d17-3de1943e322c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000051013845876%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20162%2C49%21R%24%20129%2C99%21%21%21200.43%21160.34%21%40210328d417817019822833799ed961%2112000051013845876%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005010066003610.html?pvid=a4d2f129-5721-4bd7-8d17-3de1943e322c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000051013845876%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20162%2C49%21R%24%20129%2C99%21%21%21200.43%21160.34%21%40210328d417817019822833799ed961%2112000051013845876%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S8a98f928e8104f998843d91b565a0a52W.jpg_220x220q75.jpg_.webp
MLA-AE-073-KOOTION-U5,KOOTION U52 Tipo C USB 3.2 Unidade Flash externa de estado sólido 1 TB 512 GB 256 GB Pendrive portátil para PC Laptop iPhone 16 Tablet,Brasil,697.12,348.56,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005008488239918.html?pvid=a4d2f129-5721-4bd7-8d17-3de1943e322c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000058540496406%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20645%2C52%21R%24%20348%2C56%21%21%21117.84%2163.63%21%40210328d417817019822833799ed961%2112000058540496406%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005008488239918.html?pvid=a4d2f129-5721-4bd7-8d17-3de1943e322c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000058540496406%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%20645%2C52%21R%24%20348%2C56%21%21%21117.84%2163.63%21%40210328d417817019822833799ed961%2112000058540496406%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S13eae107b7a34729b1beaa0eb96a022bu.jpg_220x220q75.jpg_.webp
MLA-AE-074-SUTIA-ESPO,"Sutiã esportivo，Blusa feminina sem emendas，Sutiã esportivo feminino respirável，Lingerie feminina, Roupa de ginástica",Brasil,73.70,36.85,50%,Fornecedor externo,"https://pt.aliexpress.com/item/1005009629244508.html?pvid=a4d2f129-5721-4bd7-8d17-3de1943e322c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000055938527948%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2042%2C85%21R%24%2036%2C85%21%21%2142.85%2136.85%21%40210328d417817019822833799ed961%2112000055938527948%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true","https://pt.aliexpress.com/item/1005009629244508.html?pvid=a4d2f129-5721-4bd7-8d17-3de1943e322c&pdp_ext_f=%7B%22ship_from%22:%22BR%22,%22sku_id%22:%2212000055938527948%22%7D&scm=1007.50991.440319.0&scm-url=1007.50991.440319.0&scm_id=1007.50991.440319.0&pdp_npi=6%40dis%21BRL%21R%24%2042%2C85%21R%24%2036%2C85%21%21%2142.85%2136.85%21%40210328d417817019822833799ed961%2112000055938527948%21gdf%21BR%213073886609%21X%211%210%21n_tag%3A-29919%3Bd%3Afe29c9c9%3Bm03_new_user%3A-29894&spm=a2g0o.tm1000013488.6063328300.dundefined&aecmd=true",Para validar,"Validar foto, prazo, avaliacoes e rastreio antes de publicar.",https://ae-pic-a1.aliexpress-media.com/kf/S8a42254bd8e840398f3045e0721bf9649.jpg_220x220q75.jpg_.webp
